data,subject,clip,label,onset_frame,apex_frame,offset_frame,onset_frame_path,apex_frame_path,offset_frame_path
casme2,sub01,EP02_01f,1,46,59,86,casme2/sub01/EP02_01f/img46.jpg,casme2/sub01/EP02_01f/img59.jpg,casme2/sub01/EP02_01f/img86.jpg
casme2,sub01,EP19_05f,0,396,416,446,casme2/sub01/EP19_05f/img396.jpg,casme2/sub01/EP19_05f/img416.jpg,casme2/sub01/EP19_05f/img446.jpg
casme2,sub01,EP19_06f,0,36,71,161,casme2/sub01/EP19_06f/img36.jpg,casme2/sub01/EP19_06f/img71.jpg,casme2/sub01/EP19_06f/img161.jpg
casme2,sub02,EP01_11f,0,46,91,96,casme2/sub02/EP01_11f/img46.jpg,casme2/sub02/EP01_11f/img91.jpg,casme2/sub02/EP01_11f/img96.jpg
casme2,sub02,EP02_04f,0,31,79,141,casme2/sub02/EP02_04f/img31.jpg,casme2/sub02/EP02_04f/img79.jpg,casme2/sub02/EP02_04f/img141.jpg
casme2,sub02,EP03_02f,0,16,81,136,casme2/sub02/EP03_02f/img16.jpg,casme2/sub02/EP03_02f/img81.jpg,casme2/sub02/EP03_02f/img136.jpg
casme2,sub02,EP06_01f,0,56,121,155,casme2/sub02/EP06_01f/img56.jpg,casme2/sub02/EP06_01f/img121.jpg,casme2/sub02/EP06_01f/img155.jpg
casme2,sub02,EP06_02f,0,36,64,111,casme2/sub02/EP06_02f/img36.jpg,casme2/sub02/EP06_02f/img64.jpg,casme2/sub02/EP06_02f/img111.jpg
casme2,sub02,EP09_01,1,26,56,125,casme2/sub02/EP09_01/img26.jpg,casme2/sub02/EP09_01/img56.jpg,casme2/sub02/EP09_01/img125.jpg
casme2,sub02,EP11_01,2,16,69,106,casme2/sub02/EP11_01/img16.jpg,casme2/sub02/EP11_01/img69.jpg,casme2/sub02/EP11_01/img106.jpg
casme2,sub02,EP13_04,2,21,51,76,casme2/sub02/EP13_04/img21.jpg,casme2/sub02/EP13_04/img51.jpg,casme2/sub02/EP13_04/img76.jpg
casme2,sub02,EP14_01,2,81,114,126,casme2/sub02/EP14_01/img81.jpg,casme2/sub02/EP14_01/img114.jpg,casme2/sub02/EP14_01/img126.jpg
casme2,sub03,EP01_2,2,51,69,91,casme2/sub03/EP01_2/img51.jpg,casme2/sub03/EP01_2/img69.jpg,casme2/sub03/EP01_2/img91.jpg
casme2,sub03,EP07_04,0,21,81,106,casme2/sub03/EP07_04/img21.jpg,casme2/sub03/EP07_04/img81.jpg,casme2/sub03/EP07_04/img106.jpg
casme2,sub03,EP09_03,0,61,76,121,casme2/sub03/EP09_03/img61.jpg,casme2/sub03/EP09_03/img76.jpg,casme2/sub03/EP09_03/img121.jpg
casme2,sub03,EP18_06,0,26,81,126,casme2/sub03/EP18_06/img26.jpg,casme2/sub03/EP18_06/img81.jpg,casme2/sub03/EP18_06/img126.jpg
casme2,sub03,EP19_08,0,101,121,141,casme2/sub03/EP19_08/img101.jpg,casme2/sub03/EP19_08/img121.jpg,casme2/sub03/EP19_08/img141.jpg
casme2,sub04,EP12_02f,0,356,387,406,casme2/sub04/EP12_02f/img356.jpg,casme2/sub04/EP12_02f/img387.jpg,casme2/sub04/EP12_02f/img406.jpg
casme2,sub04,EP13_06f,0,71,108,161,casme2/sub04/EP13_06f/img71.jpg,casme2/sub04/EP13_06f/img108.jpg,casme2/sub04/EP13_06f/img161.jpg
casme2,sub05,EP02_07,2,36,66,101,casme2/sub05/EP02_07/img36.jpg,casme2/sub05/EP02_07/img66.jpg,casme2/sub05/EP02_07/img101.jpg
casme2,sub05,EP03_01,1,41,81,101,casme2/sub05/EP03_01/img41.jpg,casme2/sub05/EP03_01/img81.jpg,casme2/sub05/EP03_01/img101.jpg
casme2,sub05,EP03_06,2,33,66,83,casme2/sub05/EP03_06/img33.jpg,casme2/sub05/EP03_06/img66.jpg,casme2/sub05/EP03_06/img83.jpg
casme2,sub05,EP04_05,2,16,44,66,casme2/sub05/EP04_05/img16.jpg,casme2/sub05/EP04_05/img44.jpg,casme2/sub05/EP04_05/img66.jpg
casme2,sub05,EP04_06,2,6,49,91,casme2/sub05/EP04_06/img6.jpg,casme2/sub05/EP04_06/img49.jpg,casme2/sub05/EP04_06/img91.jpg
casme2,sub05,EP12_03f,2,11,36,61,casme2/sub05/EP12_03f/img11.jpg,casme2/sub05/EP12_03f/img36.jpg,casme2/sub05/EP12_03f/img61.jpg
casme2,sub06,EP01_01,1,81,111,136,casme2/sub06/EP01_01/img81.jpg,casme2/sub06/EP01_01/img111.jpg,casme2/sub06/EP01_01/img136.jpg
casme2,sub06,EP02_31,2,99,131,148,casme2/sub06/EP02_31/img99.jpg,casme2/sub06/EP02_31/img131.jpg,casme2/sub06/EP02_31/img148.jpg
casme2,sub06,EP15_02,2,56,79,106,casme2/sub06/EP15_02/img56.jpg,casme2/sub06/EP15_02/img79.jpg,casme2/sub06/EP15_02/img106.jpg
casme2,sub06,EP16_05,0,94,114,151,casme2/sub06/EP16_05/img94.jpg,casme2/sub06/EP16_05/img114.jpg,casme2/sub06/EP16_05/img151.jpg
casme2,sub07,EP01_01,0,79,109,156,casme2/sub07/EP01_01/img79.jpg,casme2/sub07/EP01_01/img109.jpg,casme2/sub07/EP01_01/img156.jpg
casme2,sub07,EP06_02_01,0,11,66,91,casme2/sub07/EP06_02_01/img11.jpg,casme2/sub07/EP06_02_01/img66.jpg,casme2/sub07/EP06_02_01/img91.jpg
casme2,sub07,EP06_02_02,0,36,81,91,casme2/sub07/EP06_02_02/img36.jpg,casme2/sub07/EP06_02_02/img81.jpg,casme2/sub07/EP06_02_02/img91.jpg
casme2,sub07,EP08_02,0,141,174,191,casme2/sub07/EP08_02/img141.jpg,casme2/sub07/EP08_02/img174.jpg,casme2/sub07/EP08_02/img191.jpg
casme2,sub07,EP15_01,0,36,64,91,casme2/sub07/EP15_01/img36.jpg,casme2/sub07/EP15_01/img64.jpg,casme2/sub07/EP15_01/img91.jpg
casme2,sub08,EP13_01f,0,49,86,126,casme2/sub08/EP13_01f/img49.jpg,casme2/sub08/EP13_01f/img86.jpg,casme2/sub08/EP13_01f/img126.jpg
casme2,sub09,EP02_01f,1,21,74,91,casme2/sub09/EP02_01f/img21.jpg,casme2/sub09/EP02_01f/img74.jpg,casme2/sub09/EP02_01f/img91.jpg
casme2,sub09,EP05_05,1,46,84,96,casme2/sub09/EP05_05/img46.jpg,casme2/sub09/EP05_05/img84.jpg,casme2/sub09/EP05_05/img96.jpg
casme2,sub09,EP06_01f,0,66,144,186,casme2/sub09/EP06_01f/img66.jpg,casme2/sub09/EP06_01f/img144.jpg,casme2/sub09/EP06_01f/img186.jpg
casme2,sub09,EP06_02f,1,36,101,131,casme2/sub09/EP06_02f/img36.jpg,casme2/sub09/EP06_02f/img101.jpg,casme2/sub09/EP06_02f/img131.jpg
casme2,sub09,EP09_04,0,26,71,146,casme2/sub09/EP09_04/img26.jpg,casme2/sub09/EP09_04/img71.jpg,casme2/sub09/EP09_04/img146.jpg
casme2,sub09,EP09_05,0,26,81,111,casme2/sub09/EP09_05/img26.jpg,casme2/sub09/EP09_05/img81.jpg,casme2/sub09/EP09_05/img111.jpg
casme2,sub09,EP09f,1,26,64,86,casme2/sub09/EP09f/img26.jpg,casme2/sub09/EP09f/img64.jpg,casme2/sub09/EP09f/img86.jpg
casme2,sub09,EP13_01,0,31,74,121,casme2/sub09/EP13_01/img31.jpg,casme2/sub09/EP13_01/img74.jpg,casme2/sub09/EP13_01/img121.jpg
casme2,sub09,EP15_05,1,56,91,111,casme2/sub09/EP15_05/img56.jpg,casme2/sub09/EP15_05/img91.jpg,casme2/sub09/EP15_05/img111.jpg
casme2,sub09,EP17_08,0,6,41,76,casme2/sub09/EP17_08/img6.jpg,casme2/sub09/EP17_08/img41.jpg,casme2/sub09/EP17_08/img76.jpg
casme2,sub11,EP08_01f,0,96,121,146,casme2/sub11/EP08_01f/img96.jpg,casme2/sub11/EP08_01f/img121.jpg,casme2/sub11/EP08_01f/img146.jpg
casme2,sub11,EP13_02f,0,51,111,141,casme2/sub11/EP13_02f/img51.jpg,casme2/sub11/EP13_02f/img111.jpg,casme2/sub11/EP13_02f/img141.jpg
casme2,sub11,EP13_03f,0,6,49,81,casme2/sub11/EP13_03f/img6.jpg,casme2/sub11/EP13_03f/img49.jpg,casme2/sub11/EP13_03f/img81.jpg
casme2,sub11,EP13_05f,0,16,61,111,casme2/sub11/EP13_05f/img16.jpg,casme2/sub11/EP13_05f/img61.jpg,casme2/sub11/EP13_05f/img111.jpg
casme2,sub12,EP01_02,0,31,99,106,casme2/sub12/EP01_02/img31.jpg,casme2/sub12/EP01_02/img99.jpg,casme2/sub12/EP01_02/img106.jpg
casme2,sub12,EP02_05,2,41,61,140,casme2/sub12/EP02_05/img41.jpg,casme2/sub12/EP02_05/img61.jpg,casme2/sub12/EP02_05/img140.jpg
casme2,sub12,EP03_04,1,60,129,156,casme2/sub12/EP03_04/img60.jpg,casme2/sub12/EP03_04/img129.jpg,casme2/sub12/EP03_04/img156.jpg
casme2,sub12,EP04_16,0,36,56,135,casme2/sub12/EP04_16/img36.jpg,casme2/sub12/EP04_16/img56.jpg,casme2/sub12/EP04_16/img135.jpg
casme2,sub12,EP06_06,2,36,76,111,casme2/sub12/EP06_06/img36.jpg,casme2/sub12/EP06_06/img76.jpg,casme2/sub12/EP06_06/img111.jpg
casme2,sub12,EP08_01,2,46,81,106,casme2/sub12/EP08_01/img46.jpg,casme2/sub12/EP08_01/img81.jpg,casme2/sub12/EP08_01/img106.jpg
casme2,sub12,EP08_03,2,76,114,156,casme2/sub12/EP08_03/img76.jpg,casme2/sub12/EP08_03/img114.jpg,casme2/sub12/EP08_03/img156.jpg
casme2,sub12,EP08_07,1,111,134,186,casme2/sub12/EP08_07/img111.jpg,casme2/sub12/EP08_07/img134.jpg,casme2/sub12/EP08_07/img186.jpg
casme2,sub12,EP09_02,0,16,59,101,casme2/sub12/EP09_02/img16.jpg,casme2/sub12/EP09_02/img59.jpg,casme2/sub12/EP09_02/img101.jpg
casme2,sub12,EP09_06,0,66,111,111,casme2/sub12/EP09_06/img66.jpg,casme2/sub12/EP09_06/img111.jpg,casme2/sub12/EP09_06/img111.jpg
casme2,sub12,EP16_02,0,136,189,226,casme2/sub12/EP16_02/img136.jpg,casme2/sub12/EP16_02/img189.jpg,casme2/sub12/EP16_02/img226.jpg
casme2,sub13,EP03_01,1,31,86,111,casme2/sub13/EP03_01/img31.jpg,casme2/sub13/EP03_01/img86.jpg,casme2/sub13/EP03_01/img111.jpg
casme2,sub13,EP09_10,1,51,76,126,casme2/sub13/EP09_10/img51.jpg,casme2/sub13/EP09_10/img76.jpg,casme2/sub13/EP09_10/img126.jpg
casme2,sub14,EP09_03,1,6,29,41,casme2/sub14/EP09_03/img6.jpg,casme2/sub14/EP09_03/img29.jpg,casme2/sub14/EP09_03/img41.jpg
casme2,sub14,EP09_04,1,21,71,106,casme2/sub14/EP09_04/img21.jpg,casme2/sub14/EP09_04/img71.jpg,casme2/sub14/EP09_04/img106.jpg
casme2,sub14,EP09_06,1,11,59,91,casme2/sub14/EP09_06/img11.jpg,casme2/sub14/EP09_06/img59.jpg,casme2/sub14/EP09_06/img91.jpg
casme2,sub15,EP03_02,1,16,49,76,casme2/sub15/EP03_02/img16.jpg,casme2/sub15/EP03_02/img49.jpg,casme2/sub15/EP03_02/img76.jpg
casme2,sub15,EP04_02,2,21,46,111,casme2/sub15/EP04_02/img21.jpg,casme2/sub15/EP04_02/img46.jpg,casme2/sub15/EP04_02/img111.jpg
casme2,sub15,EP08_02,0,21,54,78,casme2/sub15/EP08_02/img21.jpg,casme2/sub15/EP08_02/img54.jpg,casme2/sub15/EP08_02/img78.jpg
casme2,sub16,EP01_05,1,66,106,156,casme2/sub16/EP01_05/img66.jpg,casme2/sub16/EP01_05/img106.jpg,casme2/sub16/EP01_05/img156.jpg
casme2,sub16,EP01_08,0,73,94,110,casme2/sub16/EP01_08/img73.jpg,casme2/sub16/EP01_08/img94.jpg,casme2/sub16/EP01_08/img110.jpg
casme2,sub16,EP04_02f,1,181,269,271,casme2/sub16/EP04_02f/img181.jpg,casme2/sub16/EP04_02f/img269.jpg,casme2/sub16/EP04_02f/img271.jpg
casme2,sub17,EP01_06,1,81,86,121,casme2/sub17/EP01_06/img81.jpg,casme2/sub17/EP01_06/img86.jpg,casme2/sub17/EP01_06/img121.jpg
casme2,sub17,EP01_13,2,76,134,166,casme2/sub17/EP01_13/img76.jpg,casme2/sub17/EP01_13/img134.jpg,casme2/sub17/EP01_13/img166.jpg
casme2,sub17,EP01_15,1,86,101,126,casme2/sub17/EP01_15/img86.jpg,casme2/sub17/EP01_15/img101.jpg,casme2/sub17/EP01_15/img126.jpg
casme2,sub17,EP02_01,0,91,119,136,casme2/sub17/EP02_01/img91.jpg,casme2/sub17/EP02_01/img119.jpg,casme2/sub17/EP02_01/img136.jpg
casme2,sub17,EP02_03,0,81,109,131,casme2/sub17/EP02_03/img81.jpg,casme2/sub17/EP02_03/img109.jpg,casme2/sub17/EP02_03/img131.jpg
casme2,sub17,EP02_11,0,161,181,210,casme2/sub17/EP02_11/img161.jpg,casme2/sub17/EP02_11/img181.jpg,casme2/sub17/EP02_11/img210.jpg
casme2,sub17,EP02_18f,0,91,134,181,casme2/sub17/EP02_18f/img91.jpg,casme2/sub17/EP02_18f/img134.jpg,casme2/sub17/EP02_18f/img181.jpg
casme2,sub17,EP03_02,0,118,139,161,casme2/sub17/EP03_02/img118.jpg,casme2/sub17/EP03_02/img139.jpg,casme2/sub17/EP03_02/img161.jpg
casme2,sub17,EP03_09,1,96,132,161,casme2/sub17/EP03_09/img96.jpg,casme2/sub17/EP03_09/img132.jpg,casme2/sub17/EP03_09/img161.jpg
casme2,sub17,EP05_02,1,25,91,121,casme2/sub17/EP05_02/img25.jpg,casme2/sub17/EP05_02/img91.jpg,casme2/sub17/EP05_02/img121.jpg
casme2,sub17,EP05_03,1,21,56,101,casme2/sub17/EP05_03/img21.jpg,casme2/sub17/EP05_03/img56.jpg,casme2/sub17/EP05_03/img101.jpg
casme2,sub17,EP05_03f,0,11,59,76,casme2/sub17/EP05_03f/img11.jpg,casme2/sub17/EP05_03f/img59.jpg,casme2/sub17/EP05_03f/img76.jpg
casme2,sub17,EP05_04,0,6,39,71,casme2/sub17/EP05_04/img6.jpg,casme2/sub17/EP05_04/img39.jpg,casme2/sub17/EP05_04/img71.jpg
casme2,sub17,EP05_09,0,121,144,196,casme2/sub17/EP05_09/img121.jpg,casme2/sub17/EP05_09/img144.jpg,casme2/sub17/EP05_09/img196.jpg
casme2,sub17,EP05_10,0,111,129,151,casme2/sub17/EP05_10/img111.jpg,casme2/sub17/EP05_10/img129.jpg,casme2/sub17/EP05_10/img151.jpg
casme2,sub17,EP06_04,0,71,91,161,casme2/sub17/EP06_04/img71.jpg,casme2/sub17/EP06_04/img91.jpg,casme2/sub17/EP06_04/img161.jpg
casme2,sub17,EP06_07,1,216,225,246,casme2/sub17/EP06_07/img216.jpg,casme2/sub17/EP06_07/img225.jpg,casme2/sub17/EP06_07/img246.jpg
casme2,sub17,EP06_08,0,156,194,231,casme2/sub17/EP06_08/img156.jpg,casme2/sub17/EP06_08/img194.jpg,casme2/sub17/EP06_08/img231.jpg
casme2,sub17,EP07_01,0,21,71,115,casme2/sub17/EP07_01/img21.jpg,casme2/sub17/EP07_01/img71.jpg,casme2/sub17/EP07_01/img115.jpg
casme2,sub17,EP08_02,0,21,66,88,casme2/sub17/EP08_02/img21.jpg,casme2/sub17/EP08_02/img66.jpg,casme2/sub17/EP08_02/img88.jpg
casme2,sub17,EP10_06,0,104,121,161,casme2/sub17/EP10_06/img104.jpg,casme2/sub17/EP10_06/img121.jpg,casme2/sub17/EP10_06/img161.jpg
casme2,sub17,EP11_01,0,9,31,53,casme2/sub17/EP11_01/img9.jpg,casme2/sub17/EP11_01/img31.jpg,casme2/sub17/EP11_01/img53.jpg
casme2,sub17,EP11_02,0,36,81,121,casme2/sub17/EP11_02/img36.jpg,casme2/sub17/EP11_02/img81.jpg,casme2/sub17/EP11_02/img121.jpg
casme2,sub17,EP12_03,0,131,156,184,casme2/sub17/EP12_03/img131.jpg,casme2/sub17/EP12_03/img156.jpg,casme2/sub17/EP12_03/img184.jpg
casme2,sub17,EP13_03,0,51,79,136,casme2/sub17/EP13_03/img51.jpg,casme2/sub17/EP13_03/img79.jpg,casme2/sub17/EP13_03/img136.jpg
casme2,sub17,EP13_04,0,86,104,121,casme2/sub17/EP13_04/img86.jpg,casme2/sub17/EP13_04/img104.jpg,casme2/sub17/EP13_04/img121.jpg
casme2,sub17,EP13_06,0,86,109,131,casme2/sub17/EP13_06/img86.jpg,casme2/sub17/EP13_06/img109.jpg,casme2/sub17/EP13_06/img131.jpg
casme2,sub17,EP13_09,1,6,46,101,casme2/sub17/EP13_09/img6.jpg,casme2/sub17/EP13_09/img46.jpg,casme2/sub17/EP13_09/img101.jpg
casme2,sub17,EP15_04,0,109,131,185,casme2/sub17/EP15_04/img109.jpg,casme2/sub17/EP15_04/img131.jpg,casme2/sub17/EP15_04/img185.jpg
casme2,sub17,EP16_01f,0,8,29,71,casme2/sub17/EP16_01f/img8.jpg,casme2/sub17/EP16_01f/img29.jpg,casme2/sub17/EP16_01f/img71.jpg
casme2,sub17,EP18_07,0,36,69,103,casme2/sub17/EP18_07/img36.jpg,casme2/sub17/EP18_07/img69.jpg,casme2/sub17/EP18_07/img103.jpg
casme2,sub19,EP01_01f,1,121,189,220,casme2/sub19/EP01_01f/img121.jpg,casme2/sub19/EP01_01f/img189.jpg,casme2/sub19/EP01_01f/img220.jpg
casme2,sub19,EP01_02f,1,36,61,127,casme2/sub19/EP01_02f/img36.jpg,casme2/sub19/EP01_02f/img61.jpg,casme2/sub19/EP01_02f/img127.jpg
casme2,sub19,EP02_01,2,91,119,151,casme2/sub19/EP02_01/img91.jpg,casme2/sub19/EP02_01/img119.jpg,casme2/sub19/EP02_01/img151.jpg
casme2,sub19,EP06_01f,2,146,174,201,casme2/sub19/EP06_01f/img146.jpg,casme2/sub19/EP06_01f/img174.jpg,casme2/sub19/EP06_01f/img201.jpg
casme2,sub19,EP08_02,1,76,119,155,casme2/sub19/EP08_02/img76.jpg,casme2/sub19/EP08_02/img119.jpg,casme2/sub19/EP08_02/img155.jpg
casme2,sub19,EP11_04f,2,76,96,131,casme2/sub19/EP11_04f/img76.jpg,casme2/sub19/EP11_04f/img96.jpg,casme2/sub19/EP11_04f/img131.jpg
casme2,sub19,EP13_01,0,71,104,156,casme2/sub19/EP13_01/img71.jpg,casme2/sub19/EP13_01/img104.jpg,casme2/sub19/EP13_01/img156.jpg
casme2,sub19,EP16_01,0,86,109,136,casme2/sub19/EP16_01/img86.jpg,casme2/sub19/EP16_01/img109.jpg,casme2/sub19/EP16_01/img136.jpg
casme2,sub19,EP16_02,0,61,79,101,casme2/sub19/EP16_02/img61.jpg,casme2/sub19/EP16_02/img79.jpg,casme2/sub19/EP16_02/img101.jpg
casme2,sub19,EP19_02,2,106,129,151,casme2/sub19/EP19_02/img106.jpg,casme2/sub19/EP19_02/img129.jpg,casme2/sub19/EP19_02/img151.jpg
casme2,sub19,EP19_03,2,61,91,116,casme2/sub19/EP19_03/img61.jpg,casme2/sub19/EP19_03/img91.jpg,casme2/sub19/EP19_03/img116.jpg
casme2,sub20,EP01_03,0,76,101,126,casme2/sub20/EP01_03/img76.jpg,casme2/sub20/EP01_03/img101.jpg,casme2/sub20/EP01_03/img126.jpg
casme2,sub20,EP06_03,0,31,49,61,casme2/sub20/EP06_03/img31.jpg,casme2/sub20/EP06_03/img49.jpg,casme2/sub20/EP06_03/img61.jpg
casme2,sub21,EP05_02,0,111,141,206,casme2/sub21/EP05_02/img111.jpg,casme2/sub21/EP05_02/img141.jpg,casme2/sub21/EP05_02/img206.jpg
casme2,sub22,EP01_12,0,50,119,146,casme2/sub22/EP01_12/img50.jpg,casme2/sub22/EP01_12/img119.jpg,casme2/sub22/EP01_12/img146.jpg
casme2,sub22,EP13_08,0,151,216,256,casme2/sub22/EP13_08/img151.jpg,casme2/sub22/EP13_08/img216.jpg,casme2/sub22/EP13_08/img256.jpg
casme2,sub23,EP02_01,1,36,86,130,casme2/sub23/EP02_01/img36.jpg,casme2/sub23/EP02_01/img86.jpg,casme2/sub23/EP02_01/img130.jpg
casme2,sub23,EP03_14f,0,51,91,111,casme2/sub23/EP03_14f/img51.jpg,casme2/sub23/EP03_14f/img91.jpg,casme2/sub23/EP03_14f/img111.jpg
casme2,sub23,EP04_03f,0,16,91,115,casme2/sub23/EP04_03f/img16.jpg,casme2/sub23/EP04_03f/img91.jpg,casme2/sub23/EP04_03f/img115.jpg
casme2,sub23,EP05_24f,0,106,141,171,casme2/sub23/EP05_24f/img106.jpg,casme2/sub23/EP05_24f/img141.jpg,casme2/sub23/EP05_24f/img171.jpg
casme2,sub23,EP05_25f,0,51,86,131,casme2/sub23/EP05_25f/img51.jpg,casme2/sub23/EP05_25f/img86.jpg,casme2/sub23/EP05_25f/img131.jpg
casme2,sub23,EP12_02f,0,46,84,130,casme2/sub23/EP12_02f/img46.jpg,casme2/sub23/EP12_02f/img84.jpg,casme2/sub23/EP12_02f/img130.jpg
casme2,sub23,EP12_03,0,86,129,161,casme2/sub23/EP12_03/img86.jpg,casme2/sub23/EP12_03/img129.jpg,casme2/sub23/EP12_03/img161.jpg
casme2,sub23,EP13_04,0,21,41,86,casme2/sub23/EP13_04/img21.jpg,casme2/sub23/EP13_04/img41.jpg,casme2/sub23/EP13_04/img86.jpg
casme2,sub24,EP01_08,0,33,69,131,casme2/sub24/EP01_08/img33.jpg,casme2/sub24/EP01_08/img69.jpg,casme2/sub24/EP01_08/img131.jpg
casme2,sub24,EP02_02f,0,71,94,106,casme2/sub24/EP02_02f/img71.jpg,casme2/sub24/EP02_02f/img94.jpg,casme2/sub24/EP02_02f/img106.jpg
casme2,sub24,EP18_03,2,53,76,88,casme2/sub24/EP18_03/img53.jpg,casme2/sub24/EP18_03/img76.jpg,casme2/sub24/EP18_03/img88.jpg
casme2,sub25,EP09_02,0,76,101,111,casme2/sub25/EP09_02/img76.jpg,casme2/sub25/EP09_02/img101.jpg,casme2/sub25/EP09_02/img111.jpg
casme2,sub25,EP10_01,0,101,129,176,casme2/sub25/EP10_01/img101.jpg,casme2/sub25/EP10_01/img129.jpg,casme2/sub25/EP10_01/img176.jpg
casme2,sub25,EP10_10,2,61,91,158,casme2/sub25/EP10_10/img61.jpg,casme2/sub25/EP10_10/img91.jpg,casme2/sub25/EP10_10/img158.jpg
casme2,sub25,EP12_01,2,131,151,186,casme2/sub25/EP12_01/img131.jpg,casme2/sub25/EP12_01/img151.jpg,casme2/sub25/EP12_01/img186.jpg
casme2,sub25,EP18_04f,0,76,116,116,casme2/sub25/EP18_04f/img76.jpg,casme2/sub25/EP18_04f/img116.jpg,casme2/sub25/EP18_04f/img116.jpg
casme2,sub26,EP03_10,1,116,149,201,casme2/sub26/EP03_10/img116.jpg,casme2/sub26/EP03_10/img149.jpg,casme2/sub26/EP03_10/img201.jpg
casme2,sub26,EP09_04,0,31,56,91,casme2/sub26/EP09_04/img31.jpg,casme2/sub26/EP09_04/img56.jpg,casme2/sub26/EP09_04/img91.jpg
casme2,sub26,EP09_09,0,46,76,101,casme2/sub26/EP09_09/img46.jpg,casme2/sub26/EP09_09/img76.jpg,casme2/sub26/EP09_09/img101.jpg
casme2,sub26,EP13_02,1,32,54,116,casme2/sub26/EP13_02/img32.jpg,casme2/sub26/EP13_02/img54.jpg,casme2/sub26/EP13_02/img116.jpg
casme2,sub26,EP13_11,0,20,59,101,casme2/sub26/EP13_11/img20.jpg,casme2/sub26/EP13_11/img59.jpg,casme2/sub26/EP13_11/img101.jpg
casme2,sub26,EP16_01,0,26,54,76,casme2/sub26/EP16_01/img26.jpg,casme2/sub26/EP16_01/img54.jpg,casme2/sub26/EP16_01/img76.jpg
casme2,sub26,EP18_44,0,11,36,71,casme2/sub26/EP18_44/img11.jpg,casme2/sub26/EP18_44/img36.jpg,casme2/sub26/EP18_44/img71.jpg
casme2,sub26,EP18_47,0,6,49,86,casme2/sub26/EP18_47/img6.jpg,casme2/sub26/EP18_47/img49.jpg,casme2/sub26/EP18_47/img86.jpg
casme2,sub26,EP18_49,0,16,54,80,casme2/sub26/EP18_49/img16.jpg,casme2/sub26/EP18_49/img54.jpg,casme2/sub26/EP18_49/img80.jpg
casme2,sub26,EP18_50,0,78,99,161,casme2/sub26/EP18_50/img78.jpg,casme2/sub26/EP18_50/img99.jpg,casme2/sub26/EP18_50/img161.jpg
casme2,sub26,EP18_51,0,21,64,81,casme2/sub26/EP18_51/img21.jpg,casme2/sub26/EP18_51/img64.jpg,casme2/sub26/EP18_51/img81.jpg
